antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'YearsAtCompany_bin_(2, 5]', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'JobLevel_1.7509357550394118', 'MonthlyIncome_bin_(0, 3000]'})",0.06283783783783783,0.06891891891891892,0.025,0.39784946236559143,5.772717689226228,1.0,0.02066928414901388,1.5462596525096528,0.8822073695902102,0.23417721518987344,0.35327808730121574,0.38029728020240355
"frozenset({'YearsAtCompany_bin_(2, 5]', 'Age_bin_nan'})","frozenset({'AttritionLabel_Stay', 'JobLevel_1.7509357550394118', 'MonthlyIncome_bin_(0, 3000]'})",0.06283783783783783,0.06891891891891892,0.025,0.39784946236559143,5.772717689226228,1.0,0.02066928414901388,1.5462596525096528,0.8822073695902102,0.23417721518987344,0.35327808730121574,0.38029728020240355
"frozenset({'YearsAtCompany_bin_(2, 5]', 'Age_bin_nan', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'JobLevel_1.7509357550394118', 'MonthlyIncome_bin_(0, 3000]'})",0.06283783783783783,0.06891891891891892,0.025,0.39784946236559143,5.772717689226228,1.0,0.02066928414901388,1.5462596525096528,0.8822073695902102,0.23417721518987344,0.35327808730121574,0.38029728020240355
"frozenset({'YearsAtCompany_bin_(2, 5]', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'JobLevel_1.7509357550394118', 'Age_bin_nan'})",0.06283783783783783,0.06891891891891892,0.025,0.39784946236559143,5.772717689226228,1.0,0.02066928414901388,1.5462596525096528,0.8822073695902102,0.23417721518987344,0.35327808730121574,0.38029728020240355
"frozenset({'YearsAtCompany_bin_(2, 5]', 'Age_bin_nan'})","frozenset({'AttritionLabel_Stay', 'JobLevel_1.7509357550394118'})",0.06283783783783783,0.06891891891891892,0.025,0.39784946236559143,5.772717689226228,1.0,0.02066928414901388,1.5462596525096528,0.8822073695902102,0.23417721518987344,0.35327808730121574,0.38029728020240355
"frozenset({'YearsAtCompany_bin_(2, 5]'})","frozenset({'AttritionLabel_Stay', 'JobLevel_1.7509357550394118', 'MonthlyIncome_bin_(0, 3000]'})",0.06283783783783783,0.06891891891891892,0.025,0.39784946236559143,5.772717689226228,1.0,0.02066928414901388,1.5462596525096528,0.8822073695902102,0.23417721518987344,0.35327808730121574,0.38029728020240355
"frozenset({'YearsAtCompany_bin_(2, 5]', 'Age_bin_nan', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'JobLevel_1.7509357550394118'})",0.06283783783783783,0.06891891891891892,0.025,0.39784946236559143,5.772717689226228,1.0,0.02066928414901388,1.5462596525096528,0.8822073695902102,0.23417721518987344,0.35327808730121574,0.38029728020240355
"frozenset({'YearsAtCompany_bin_(2, 5]'})","frozenset({'AttritionLabel_Stay', 'JobLevel_1.7509357550394118', 'Age_bin_nan'})",0.06283783783783783,0.06891891891891892,0.025,0.39784946236559143,5.772717689226228,1.0,0.02066928414901388,1.5462596525096528,0.8822073695902102,0.23417721518987344,0.35327808730121574,0.38029728020240355
"frozenset({'YearsAtCompany_bin_(2, 5]'})","frozenset({'AttritionLabel_Stay', 'JobLevel_1.7509357550394118'})",0.06283783783783783,0.06891891891891892,0.025,0.39784946236559143,5.772717689226228,1.0,0.02066928414901388,1.5462596525096528,0.8822073695902102,0.23417721518987344,0.35327808730121574,0.38029728020240355
frozenset({'JobLevel_2.6557489245430186'}),"frozenset({'AttritionLabel_Stay', 'OverTime_Yes_False', 'MonthlyIncome_bin_(0, 3000]', 'TotalWorkingYears_bin_(0, 5]'})",0.046621621621621624,0.1472972972972973,0.03310810810810811,0.7101449275362319,4.821167397952401,1.0,0.026240869247626007,2.941824324324325,0.8313397648215913,0.2058823529411765,0.6600748753990676,0.4674577848690334
"frozenset({'JobLevel_2.6557489245430186', 'Age_bin_nan'})","frozenset({'AttritionLabel_Stay', 'OverTime_Yes_False', 'MonthlyIncome_bin_(0, 3000]', 'TotalWorkingYears_bin_(0, 5]'})",0.046621621621621624,0.1472972972972973,0.03310810810810811,0.7101449275362319,4.821167397952401,1.0,0.026240869247626007,2.941824324324325,0.8313397648215913,0.2058823529411765,0.6600748753990676,0.4674577848690334
frozenset({'JobLevel_2.6557489245430186'}),"frozenset({'OverTime_Yes_False', 'Age_bin_nan', 'AttritionLabel_Stay', 'TotalWorkingYears_bin_(0, 5]', 'MonthlyIncome_bin_(0, 3000]'})",0.046621621621621624,0.1472972972972973,0.03310810810810811,0.7101449275362319,4.821167397952401,1.0,0.026240869247626007,2.941824324324325,0.8313397648215913,0.2058823529411765,0.6600748753990676,0.4674577848690334
"frozenset({'OverTime_Yes_False', 'JobLevel_2.6557489245430186'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_(0, 3000]', 'TotalWorkingYears_bin_(0, 5]'})",0.03445945945945946,0.20472972972972972,0.03310810810810811,0.9607843137254902,4.692939882223516,1.0,0.026053232286340395,20.27939189189191,0.8149983576355664,0.16065573770491803,0.9506888566811602,0.561250242671326
"frozenset({'OverTime_Yes_False', 'JobLevel_2.6557489245430186', 'Age_bin_nan'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_(0, 3000]', 'TotalWorkingYears_bin_(0, 5]'})",0.03445945945945946,0.20472972972972972,0.03310810810810811,0.9607843137254902,4.692939882223516,1.0,0.026053232286340395,20.27939189189191,0.8149983576355664,0.16065573770491803,0.9506888566811602,0.561250242671326
"frozenset({'OverTime_Yes_False', 'JobLevel_2.6557489245430186'})","frozenset({'AttritionLabel_Stay', 'Age_bin_nan', 'MonthlyIncome_bin_(0, 3000]', 'TotalWorkingYears_bin_(0, 5]'})",0.03445945945945946,0.20472972972972972,0.03310810810810811,0.9607843137254902,4.692939882223516,1.0,0.026053232286340395,20.27939189189191,0.8149983576355664,0.16065573770491803,0.9506888566811602,0.561250242671326
"frozenset({'YearsAtCompany_bin_(2, 5]', 'JobLevel_1.7509357550394118', 'Age_bin_nan'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_(0, 3000]', 'TotalWorkingYears_bin_(0, 5]'})",0.026351351351351353,0.20472972972972972,0.025,0.9487179487179487,4.634001861724634,1.0,0.019605094959824692,15.507770270270258,0.8054279122981414,0.12131147540983607,0.9355161971984401,0.5354150799695354
"frozenset({'YearsAtCompany_bin_(2, 5]', 'JobLevel_1.7509357550394118'})","frozenset({'AttritionLabel_Stay', 'Age_bin_nan', 'MonthlyIncome_bin_(0, 3000]', 'TotalWorkingYears_bin_(0, 5]'})",0.026351351351351353,0.20472972972972972,0.025,0.9487179487179487,4.634001861724634,1.0,0.019605094959824692,15.507770270270258,0.8054279122981414,0.12131147540983607,0.9355161971984401,0.5354150799695354
"frozenset({'YearsAtCompany_bin_(2, 5]', 'JobLevel_1.7509357550394118'})","frozenset({'AttritionLabel_Stay', 'MonthlyIncome_bin_(0, 3000]', 'TotalWorkingYears_bin_(0, 5]'})",0.026351351351351353,0.20472972972972972,0.025,0.9487179487179487,4.634001861724634,1.0,0.019605094959824692,15.507770270270258,0.8054279122981414,0.12131147540983607,0.9355161971984401,0.5354150799695354
"frozenset({'TotalWorkingYears_bin_nan', 'YearsAtCompany_bin_(0, 2]', 'MonthlyIncome_bin_(0, 3000]', 'Age_bin_nan'})","frozenset({'AttritionLabel_Stay', 'JobLevel_0.8461225855358053'})",0.05540540540540541,0.12635135135135134,0.032432432432432434,0.5853658536585366,4.632842050345637,1.0,0.025431884587289996,2.1070349761526233,0.830144253695756,0.21719457013574667,0.52539943032841,0.4210251728185731
"frozenset({'TotalWorkingYears_bin_nan', 'YearsAtCompany_bin_(0, 2]', 'MonthlyIncome_bin_(0, 3000]'})","frozenset({'AttritionLabel_Stay', 'JobLevel_0.8461225855358053'})",0.05540540540540541,0.12635135135135134,0.032432432432432434,0.5853658536585366,4.632842050345637,1.0,0.025431884587289996,2.1070349761526233,0.830144253695756,0.21719457013574667,0.52539943032841,0.4210251728185731
"frozenset({'TotalWorkingYears_bin_nan', 'YearsAtCompany_bin_(0, 2]', 'MonthlyIncome_bin_(0, 3000]'})","frozenset({'AttritionLabel_Stay', 'JobLevel_0.8461225855358053', 'Age_bin_nan'})",0.05540540540540541,0.12635135135135134,0.032432432432432434,0.5853658536585366,4.632842050345637,1.0,0.025431884587289996,2.1070349761526233,0.830144253695756,0.21719457013574667,0.52539943032841,0.4210251728185731
"frozenset({'YearsAtCompany_bin_(0, 2]', 'MonthlyIncome_bin_(0, 3000]', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'OverTime_Yes_False', 'JobLevel_0.8461225855358053', 'Age_bin_nan'})",0.07972972972972973,0.09256756756756757,0.033783783783783786,0.423728813559322,4.577508350859829,1.0,0.026403396639883128,1.5746621621621621,0.8492511013215859,0.2439024390243902,0.36494314524780086,0.3943461586044785
"frozenset({'Age_bin_nan', 'YearsAtCompany_bin_(0, 2]', 'MonthlyIncome_bin_(0, 3000]', 'TotalWorkingYears_bin_(0, 5]'})","frozenset({'AttritionLabel_Stay', 'OverTime_Yes_False', 'JobLevel_0.8461225855358053'})",0.07972972972972973,0.09256756756756757,0.033783783783783786,0.423728813559322,4.577508350859829,1.0,0.026403396639883128,1.5746621621621621,0.8492511013215859,0.2439024390243902,0.36494314524780086,0.3943461586044785
